507,-4.76E-05,507,-0.000291844,507,-2.43E-05,507,-0.000439373
506,-0.000444907,506,-0.000189961,506,-3.04E-05,506,-1.73E-05
505,1.85E-05,505,1.49E-05,505,3.31E-06,505,0.000274608
504,0.000188594,504,9.97E-05,504,5.73E-05,504,4.36E-05
503,0.000129113,503,0.000466509,503,0.000474827,503,0.000376571
502,0.000161636,502,0.000470059,502,0.000250985,502,-2.32E-05
501,-0.00016331,501,0.000135249,501,0.000286316,501,0.000498539
500,0.000124633,500,0.000376234,500,0.000230394,500,0.000810988
499,0.000241013,499,0.000604418,499,0.000520827,499,0.000750565
498,0.00055421,498,0.000318514,498,0.00053687,498,0.000601203
497,-0.000160308,497,-7.41E-05,497,-4.74E-05,497,0.000240858
496,0.000254611,496,0.000307479,496,0.00049092,496,0.000568569
495,-0.000127858,495,6.38E-05,495,0.000239589,495,-3.38E-05
494,0.000112593,494,0.000101226,494,0.000218688,494,0.000192246
493,-2.33E-05,493,0.000270826,493,0.000264739,493,0.000145193
492,-0.000170038,492,5.85E-05,492,8.02E-05,492,0.000274815
491,1.56E-05,491,0.000175361,491,3.76E-05,491,0.000523263
490,0.000398801,490,0.000544542,490,0.000594075,490,0.000562504
489,-0.000186753,489,0.000316416,489,0.000302505,489,0.000539255
488,0.000170752,488,0.000333721,488,0.000347632,488,4.82E-05
487,0.000181343,487,0.000385328,487,0.000609784,487,0.000613335
486,-7.92E-05,486,0.000279684,486,8.58E-05,486,-0.000107362
485,-3.68E-06,485,0.000260957,485,0.000202527,485,0.00055535
484,0.000456169,484,0.000609317,484,0.000273649,484,0.000584717
483,0.000335638,483,0.000544309,483,0.000430956,483,0.000498721
482,0.000316416,482,0.000362762,482,0.000498954,482,0.000515696
481,0.000434921,481,0.000337943,481,0.000680194,481,0.000834251
480,0.000286056,480,0.000122199,480,0.000463969,480,0.0004939
479,0.000156897,479,0.00055973,479,0.000260258,479,0.000554909
478,0.000512819,478,5.90E-05,478,0.000375638,478,0.000429712
477,0.000739207,477,0.001114681,477,0.000511782,477,0.000838998
476,0.000920055,476,0.000628137,476,0.000836508,476,0.000965428
475,0.000847064,475,0.00067405,475,0.000675683,475,0.000458475
474,0.000772788,474,0.000857153,474,0.000893233,474,0.001359742
473,0.00062036,473,8.46E-05,473,0.00029033,473,0.000469644
472,0.000994252,472,0.000770169,472,0.000605403,472,0.001245709
471,0.001268918,471,0.000625726,471,0.00061025,471,0.001208665
470,0.001383269,470,0.000871341,470,0.001099214,470,0.001151613
469,0.001166641,469,0.00084058,469,0.000719086,469,0.00151017
468,0.001510066,468,0.001001284,468,0.001238882,468,0.001288027
467,0.001185615,467,0.00096932,467,0.000728006,467,0.001193039
466,0.001429339,466,0.001035014,466,0.000975987,466,0.001125504
465,0.001537056,465,0.000897773,465,0.000882235,465,0.001277564
464,0.0020686,464,0.000963301,464,0.001021288,464,0.001404044
463,0.001686376,463,0.000828442,463,0.000791019,463,0.001422639
462,0.001971881,462,0.001053126,462,0.000878241,462,0.001253887
461,0.001478999,461,0.001264115,461,0.00114066,461,0.001429469
460,0.001467493,460,0.000780931,460,0.000567947,460,0.001141932
459,0.001938936,459,0.00149048,459,0.000898784,459,0.001428664
458,0.002061681,458,0.001413134,458,0.000929083,458,0.001283405
457,0.002264522,457,0.001329647,457,0.001338112,457,0.001706698
456,0.002013411,456,0.0016903,456,0.00118006,456,0.001621258
455,0.002167057,455,0.001479467,455,0.00124493,455,0.001372778
454,0.002129857,454,0.001695601,454,0.00120703,454,0.001515131
